单位id,用户id（uid）,在线时长（秒）
1727,82832180,263983
1727,176690318,49144
1727,191960005,275094
1727,82832125,96190
1727,232847169,18824
1727,177156257,540
1727,54901617,27062
1727,191962426,468462
1727,148670311,1297
1727,147023210,157733
1727,147027325,38003
1727,58928276,5753
1727,84533670,95829
1727,191963125,90763
1727,147023681,391222
1727,147023066,216286
1727,147022062,246950
1727,103129453,194778
1727,82248274,12360
1727,66021524,18265
1727,35889699,387
1727,66021129,109039
1727,103130359,13033
1727,176684381,1123
1727,66011056,234
1727,84534736,27470
1727,147113584,1052
1727,82240674,8593
1727,95136926,12343
1727,103130112,4095
1727,59523746,525127
1727,82832111,23794
1727,148543919,6360
1727,191962257,330013
1727,103127885,79911
1727,147023777,92876
1727,81335669,739
1727,103130990,23312
1727,82393342,191393
1727,147025004,760919
1727,96236748,372
1727,103130222,792660
1727,147110008,221
1727,148364435,52716
1727,82299702,20513
1727,103129275,12112
1727,112235380,13748
1727,147023755,65605
1727,191963994,87017
1727,66011590,1466
1727,191961621,375994
1727,147945422,1861
1727,103128042,122127
1727,234986660,180
1727,162257998,180
1727,191960133,128036
1727,234988488,365
1727,103128486,67463
1727,147027560,919176
1727,103127311,133875
1727,103131729,48526
1727,103132077,85585
1727,82299462,29881
1727,78919317,19377
1727,103373410,15537
1727,191959921,24215
1727,188925153,6231
1727,84534965,21350
1727,147025680,85719
1727,66020903,180
1727,147024225,208644
1727,103130568,225530
1727,103131490,99765
1727,188927049,127753
1727,191962823,14215
1727,82129165,33133
1727,103127518,719240
1727,82239687,37889
1727,152244664,83351
1727,191959750,88245
1727,149334275,65874
1727,151249183,19292
1727,147022009,276467
1727,239252192,395
1727,147023356,284700
1727,103132078,33004
1727,103128007,22700
1727,188925576,3740
1727,80127164,50421
1727,27814620,180
1727,82456138,42395
1727,74393613,4395
1727,103128557,18588
1727,82150607,77582
1727,239251810,348
1727,191962504,769869
1727,103131193,49841
1727,84535815,49769
1727,191961929,383358
1727,116534285,180
1727,188924172,899
1727,147026353,137527
1727,191961877,15277
1727,191961331,546539
1727,103130176,21968
1727,66010206,1422
1727,191961824,12457
1727,191962955,62623
1727,84536016,45711
1727,103131062,66465
1727,82832394,118032
1727,58925108,51979
1727,191960083,506969
1727,191962908,64357
1727,135758073,87933
1727,191961686,3437
1727,64892618,576
1727,103088558,11842
1727,103130014,267424
1727,191961807,70804
1727,103132296,14601
1727,176868662,1266
1727,103129219,99175
1727,116997900,2324
1727,188923320,6779
1727,103129405,39505
1727,45067860,1279
1727,148784997,1194
1727,191962907,383473
1727,82059629,6325
1727,82832825,685
1727,66009185,180
1727,147026457,11733
1727,191963292,283474
1727,86907731,1901
1727,147027357,215777
1727,147027141,107620
1727,191962952,79993
1727,147022494,47607
1727,147024599,103542
1727,191960622,61102
1727,62221542,2036
1727,147022896,40217
1727,177156279,866
1727,121798229,180
1727,191962494,77970
1727,234986185,720
1727,142452833,33665
1727,84535805,24353
1727,84533413,37230
1727,147023774,48946
1727,189853594,180
1727,135680706,180
1727,191962193,233843
1727,191585881,360
1727,239249011,582
1727,189730954,6147
1727,82333125,138721
1727,191960377,83210
1727,84535618,66288
1727,135754908,17808
1727,103128679,98412
1727,147027654,193048
1727,103131734,187771
1727,191961155,108700
1727,234989835,180
1727,124403080,49010
1727,78877935,61984
1727,152033695,400
1727,66012390,358558
1727,82129232,18141
1727,147021844,101887
1727,82018718,43414
1727,84534318,74022
1727,103129898,135108
1727,103131700,162614
1727,191961901,174264
1727,188927743,180
1727,176868867,540
1727,65965215,3057
1727,84046388,31701
1727,66020817,41223
1727,234985470,27692
1727,103132108,7509
1727,84535786,14988
1727,84535333,37469
1727,147025352,111595
1727,191961294,806609
1727,82129216,273624
1727,103132247,35008
1727,83924723,36667
1727,103128008,88553
1727,147023904,262308
1727,103127939,135353
1727,103131025,62202
1727,36204282,325
1727,188926477,72551
1727,83526166,23592
1727,84533394,14033
1727,191960797,365957
1727,147027315,61061
1727,103132109,69575
1727,239249574,2118
1727,188923984,4786
1727,103130113,7583
1727,54822164,7336
1727,176503397,900
1727,147114035,360
1727,103129671,625851
1727,147114928,103827
1727,66011679,36584
1727,82832316,42632
1727,191961551,583551
1727,191962061,53815
1727,191964294,55321
1727,82832707,33366
1727,147114442,11836
1727,103130287,247294
1727,82128821,42561
1727,82341450,46628
1727,35632295,540
1727,97435482,180
1727,66009242,182
1727,103128487,540
1727,66015507,102987
1727,69584980,61598
1727,239251632,180
1727,48947846,3509
1727,80745467,180
1727,147023505,97933
1727,66019248,73257
1727,66021184,86598
1727,155624758,192
1727,66011505,124750
1727,66007540,1084
1727,103131181,72808
1727,191961912,203230
1727,191963633,87163
1727,239247943,180
1727,147026448,45240
1727,80099618,79312
1727,82300327,50711
1727,147113557,360
1727,28873040,71887
1727,191961201,216375
1727,191962623,434058
1727,103129936,368672
1727,191960789,223186
1727,119164631,324
1727,191960609,102555
1727,152031422,761366
1727,103131747,44558
1727,147023585,655975
1727,82832046,27188
1727,93742657,62094
1727,59741399,180
1727,146997249,454
1727,155164303,67570
1727,80368709,21561
1727,103127771,176304
1727,84213701,160218
1727,66015514,26319
1727,234986785,54435
1727,103130109,37794
1727,84534991,27187
1727,79990303,50215
1727,239249273,180
1727,84831448,90064
1727,191963425,211478
1727,191962583,91767
1727,103131668,27186
1727,68495824,602
1727,103130278,120431
1727,82300375,128745
1727,162249812,182
1727,66017799,1521
1727,60384816,1355
1727,103128469,392868
1727,234986669,25578
1727,147025036,96607
1727,191962458,121376
1727,234985662,377
1727,147026338,646482
1727,107753208,36102
1727,234985899,13005
1727,147024614,59277
1727,121901163,360
1727,188925922,271
1727,119169570,17652
1727,191961320,173792
1727,147022295,3426
1727,147024094,147325
1727,239251674,360
1727,191963986,49171
1727,191960966,91132
1727,118439530,3848
1727,147026584,133093
1727,66021110,180
1727,82299443,53817
1727,239249405,180
1727,24336331,4634
1727,66021149,324
1727,82156401,39853
1727,147022627,801754
1727,147114108,180
1727,191960560,50857
1727,66003797,1121
1727,239249047,466
1727,103131504,22945
1727,191962122,648603
1727,66018572,31951
1727,191961413,203709
1727,147026954,95762
1727,66015134,39609
1727,147024477,106619
1727,191960850,15280
1727,191961279,202465
1727,191960172,66396
1727,191961238,390501
1727,103129029,257083
1727,148958730,180
1727,147026945,213341
1727,191960577,192160
1727,82300701,33008
1727,35473656,180
1727,147116469,7470
1727,77847625,3343
1727,155625366,2779
1727,84294087,2385
1727,191963755,54872
1727,103127833,107399
1727,83916962,36747
1727,191964270,129147
1727,155627014,180
1727,66011338,5267
1727,191961606,227404
1727,147022867,29876
1727,103130845,27298
1727,147025564,45263
1727,191961184,104641
1727,66020209,93236
1727,177155810,180
1727,191964280,593924
1727,103127857,455
1727,147026583,148599
1727,103129014,61940
1727,66007456,360
1727,82129143,16928
1727,147117084,5520
1727,191960115,179733
1727,103128916,17914
1727,191960708,163498
1727,66021961,17725
1727,121901110,37123
1727,234986451,872
1727,84534466,40141
1727,82330930,29056
1727,191959703,197440
1727,147026211,93198
1727,82300242,7776
1727,191961992,84509
1727,93236320,30560
1727,61498434,9417
1727,191961115,651069
1727,103076447,98910
1727,84535005,96280
1727,66011551,126339
1727,238437184,180
1727,191963276,142783
1727,147112425,180
1727,239247963,180
1727,125394596,427
1727,239249057,1639
1727,147113177,50548
1727,155626247,180
1727,191963862,93941
1727,176689991,169180
1727,191960750,200650
1727,177156169,748
1727,66021135,472
1727,66016132,180
1727,82422750,26245
1727,84210616,209400
1727,147117798,540
1727,234988200,30825
1727,94735030,81616
1727,239250683,964
1727,82300465,25289
1727,191963030,145346
1727,147027492,66141
1727,103129192,51798
1727,66018531,200
1727,103130052,102509
1727,191960716,247295
1727,82150466,23121
1727,103128780,375
1727,103128905,45748
1727,191963770,329171
1727,103023088,128572
1727,82832831,178922
1727,191961508,114239
1727,176869466,142021
1727,82128822,23152
1727,86903713,42850
1727,85364029,73204
1727,82832301,46241
1727,176691224,180
1727,57580556,180
1727,191963968,73993
1727,66006641,3868
1727,191961601,124089
1727,83299661,18415
1727,83538332,82460
1727,103129478,697622
1727,103128694,243187
1727,121901126,5068
1727,128823451,70717
1727,191962128,255141
1727,46761385,35421
1727,82169302,55029
1727,191963774,35813
1727,96524450,80428
1727,93942078,1070
1727,191963468,70165
1727,155624005,2100
1727,191963397,288176
1727,64143145,21208
1727,147023194,174659
1727,147024620,31891
1727,121559115,180
1727,176870058,3165
1727,103129433,91126
1727,191963906,367247
1727,147111264,10001
1727,155623941,199
1727,84532695,36318
1727,191961598,245761
1727,61591138,17811
1727,147021929,168419
1727,147024182,214648
1727,176869910,180
1727,191960633,144996
1727,147113446,180
1727,82832303,14660
1727,93744794,4229
1727,82169843,33172
1727,82345918,197521
1727,103128951,34509
1727,84535856,21985
1727,147024246,120821
1727,84534205,74414
1727,189853628,555
1727,93972542,109256
1727,59268828,199
1727,147111355,7218
1727,103128923,11140
1727,103129287,747489
1727,147025787,40754
1727,119163925,2527
1727,155623995,558
1727,66015796,637
1727,82191320,35830
1727,162257346,180
1727,147027567,275070
1727,191961965,197761
1727,147114251,180
1727,66021121,207
1727,103131310,13362
1727,82250492,38488
1727,176503291,212
1727,82654640,52400
1727,191963287,303014
1727,66019169,1873
1727,103129834,92800
1727,103131509,15830
1727,61444980,2154
1727,66022017,180
1727,176870745,2338
1727,84212905,100286
1727,188927090,60557
1727,191681924,180
1727,82832227,28705
1727,191962284,276154
1727,234989820,180
1727,82300756,35321
1727,234986183,17730
1727,66008785,42793
1727,147026680,151516
1727,66016716,2586
1727,82832075,26287
1727,103128747,8779
1727,84535215,381543
1727,234989154,17161
1727,84534648,19261
1727,234988174,360
1727,234988545,20501
1727,103131384,180
1727,84535818,44871
1727,147026155,173736
1727,84532629,46185
1727,64340839,7408
1727,39118597,9922
1727,103132131,78499
1727,80781023,16146
1727,152154276,6034
1727,147027507,254265
1727,84535987,348948
1727,148422336,371387
1727,147023193,208656
1727,211468826,334050
1727,191959998,405944
1727,87588588,981
1727,66011374,82109
1727,103127439,414107
1727,79916834,1116
1727,191960012,132148
1727,147027463,101256
1727,147027023,25172
1727,191960700,130719
1727,82300609,73688
1727,119163842,8392
1727,82299751,87745
1727,120612876,2978
1727,103131242,155699
1727,177156077,180
1727,191960984,137748
1727,147022102,108480
1727,147025834,270965
1727,82832585,50988
1727,66012571,715014
1727,117684894,427
1727,177156100,180
1727,103128521,65829
1727,83916354,23566
1727,66016427,264
1727,148043899,823186
1727,96235953,1028
1727,147027126,109538
1727,191963489,279100
1727,103373439,465
1727,74681937,720
1727,144655778,17093
1727,84535999,80577
1727,103130938,126002
1727,239249352,228
1727,82224460,24285
1727,191960518,178179
1727,34958323,180
1727,80948776,9801
1727,147026272,22015
1727,79399072,33780
1727,191961407,980581
1727,176690776,65164
1727,234989065,180
1727,114202417,18429
1727,84535620,26614
1727,103127532,69037
1727,103130624,258034
1727,103130850,243709
1727,103129804,53486
1727,147022751,231014
1727,95937664,1253
1727,191963280,573756
1727,233604443,180
1727,28704067,180
1727,147026939,308428
1727,82299739,26863
1727,83934515,39293
1727,147023997,731514
1727,54186525,2108
1727,147021994,5029
1727,191961935,130821
1727,103131848,11495
1727,147021877,373346
1727,84535768,19757
1727,188925149,180
1727,147109915,231232
1727,239247232,180
1727,234990210,25886
1727,84533989,63728
1727,103131476,3539
1727,147023312,351624
1727,82129020,60468
1727,66021229,22267
1727,71131193,180
1727,191961051,829236
1727,81353506,49044
1727,239251768,308
1727,188923531,17076
1727,103129855,51471
1727,82138106,8054
1727,48835883,180
1727,82238210,75522
1727,103129157,72433
1727,147027416,214186
1727,152173180,540
1727,103128406,64250
1727,147113909,180
1727,234172051,2720
1727,191959869,29319
1727,191962457,210546
1727,82591259,95449
1727,140987524,17574
1727,103132173,390311
1727,147025007,160221
1727,202635755,4759
1727,103128898,48453
1727,177092345,180
1727,82248234,108113
1727,147024798,58646
1727,147026840,31172
1727,239250705,190
1727,103132023,151627
1727,191960657,1776723
1727,155623750,360
1727,147022595,301293
1727,49447972,2373
1727,147115683,8035
1727,82832748,26798
1727,45785559,5738
1727,147022579,61957
1727,57646437,180
1727,129658277,5402
1727,83871608,17148
1727,147023894,94432
1727,191963783,46020
1727,191964297,427698
1727,191964153,111318
1727,103131864,13304
1727,84210323,19007
1727,103131122,12258
1727,150762058,180
1727,147831718,24276
1727,147021817,62279
1727,161510194,180
1727,82300471,25285
1727,103128589,48590
1727,191963841,86726
1727,147022894,520564
1727,147023067,313719
1727,66006921,34711
1727,239250943,180
1727,82832726,190
1727,147027327,40417
1727,177156247,900
1727,66022380,662
1727,177156182,691
1727,84534490,64339
1727,66021576,180
1727,147021666,144729
1727,66010707,46601
1727,188925572,167189
1727,66015092,1279
1727,122713699,2398
1727,66017382,36986
1727,191960882,311329
1727,147026378,41399
1727,83730633,418345
1727,191963407,32265
1727,103131317,224005
1727,82128840,31708
1727,103128419,56653
1727,103128754,143632
1727,66011221,1160
1727,103127289,335347
1727,147022361,153770
1727,103130882,24369
1727,191962035,194005
1727,82832738,53482
1727,147023278,899844
1727,147024532,321861
1727,83298669,23421
1727,155626243,180
